,img,img_path,img_annotation,img_pretrain,ann_file,pretrain_file
207,Subset1_Train_37,/data/acharl15/gleason_grading/Subset1_Train_37.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_37/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_37/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
208,Subset3_Train_14_Philips,/data/acharl15/gleason_grading/Subset3_Train_14_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_14_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_14_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
209,Subset1_Train_39,/data/acharl15/gleason_grading/Subset1_Train_39.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_39/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_39/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
210,Subset3_Train_15_Akoya,/data/acharl15/gleason_grading/Subset3_Train_15_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_15_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_15_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
211,Subset1_Train_82,/data/acharl15/gleason_grading/Subset1_Train_82.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_82/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_82/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
212,Subset1_Train_89,/data/acharl15/gleason_grading/Subset1_Train_89.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_89/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_89/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
213,Subset3_Train_17_Olympus,/data/acharl15/gleason_grading/Subset3_Train_17_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_17_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_17_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
214,Subset3_Train_13_KFBio,/data/acharl15/gleason_grading/Subset3_Train_13_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_13_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_13_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
215,Subset3_Train_23_Olympus,/data/acharl15/gleason_grading/Subset3_Train_23_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_23_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_23_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
216,Subset1_Train_15,/data/acharl15/gleason_grading/Subset1_Train_15.tiff,,,,
217,Subset3_Train_13_Akoya,/data/acharl15/gleason_grading/Subset3_Train_13_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_13_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_13_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
218,Subset1_Train_50,/data/acharl15/gleason_grading/Subset1_Train_50.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_50/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_50/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
219,Subset3_Train_12_Leica,/data/acharl15/gleason_grading/Subset3_Train_12_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_12_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_12_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
220,Subset3_Train_23_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_23_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_23_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_23_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
221,Subset1_Train_101,/data/acharl15/gleason_grading/Subset1_Train_101.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_101/,,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']",
222,Subset1_Train_34,/data/acharl15/gleason_grading/Subset1_Train_34.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_34/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_34/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
223,Subset2_Train_36,/data/acharl15/gleason_grading/Subset2_Train_36.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_36/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_36/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
224,Subset2_Train_18,/data/acharl15/gleason_grading/Subset2_Train_18.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_18/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_18/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
225,Subset1_Train_11,/data/acharl15/gleason_grading/Subset1_Train_11.tiff,,,,
226,Subset3_Train_14_KFBio,/data/acharl15/gleason_grading/Subset3_Train_14_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_14_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_14_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
227,Subset2_Train_37,/data/acharl15/gleason_grading/Subset2_Train_37.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_37/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_37/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
228,Subset3_Train_23_Akoya,/data/acharl15/gleason_grading/Subset3_Train_23_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_23_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_23_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
229,Subset1_Train_3,/data/acharl15/gleason_grading/Subset1_Train_3.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_3/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_3/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
230,Subset3_Train_1_Philips,/data/acharl15/gleason_grading/Subset3_Train_1_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_1_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_1_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
231,Subset3_Train_3_Akoya,/data/acharl15/gleason_grading/Subset3_Train_3_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_3_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_3_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
232,Subset3_Train_16_KFBio,/data/acharl15/gleason_grading/Subset3_Train_16_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_16_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_16_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
233,Subset3_Train_24_Philips,/data/acharl15/gleason_grading/Subset3_Train_24_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_24_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_24_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
234,Subset1_Train_1,/data/acharl15/gleason_grading/Subset1_Train_1.tiff,,,,
235,Subset3_Train_13_Philips,/data/acharl15/gleason_grading/Subset3_Train_13_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_13_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_13_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
236,Subset3_Train_6_Olympus,/data/acharl15/gleason_grading/Subset3_Train_6_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_6_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_6_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
237,Subset1_Train_78,/data/acharl15/gleason_grading/Subset1_Train_78.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_78/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_78/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
238,Subset3_Train_9_Olympus,/data/acharl15/gleason_grading/Subset3_Train_9_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_9_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_9_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
239,Subset3_Train_20_Akoya,/data/acharl15/gleason_grading/Subset3_Train_20_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_20_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_20_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
240,Subset3_Train_20_KFBio,/data/acharl15/gleason_grading/Subset3_Train_20_KFBio.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_20_KFBio/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_20_KFBio/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
241,Subset1_Train_35,/data/acharl15/gleason_grading/Subset1_Train_35.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_35/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_35/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
242,Subset2_Train_24,/data/acharl15/gleason_grading/Subset2_Train_24.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_24/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_24/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
243,Subset3_Train_26_Akoya,/data/acharl15/gleason_grading/Subset3_Train_26_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_26_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_26_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
244,Subset1_Train_2,/data/acharl15/gleason_grading/Subset1_Train_2.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_2/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_2/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
245,Subset1_Train_8,/data/acharl15/gleason_grading/Subset1_Train_8.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_8/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_8/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
246,Subset3_Train_9_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_9_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_9_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_9_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
247,Subset1_Train_72,/data/acharl15/gleason_grading/Subset1_Train_72.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_72/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_72/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
248,Subset3_Train_9_Akoya,/data/acharl15/gleason_grading/Subset3_Train_9_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_9_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_9_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
249,Subset3_Train_19_Philips,/data/acharl15/gleason_grading/Subset3_Train_19_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_19_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_19_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
250,Subset1_Train_61,/data/acharl15/gleason_grading/Subset1_Train_61.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_61/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_61/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
251,Subset3_Train_10_Philips,/data/acharl15/gleason_grading/Subset3_Train_10_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_10_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_10_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
252,Subset1_Train_84,/data/acharl15/gleason_grading/Subset1_Train_84.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_84/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_84/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
253,Subset1_Train_7,/data/acharl15/gleason_grading/Subset1_Train_7.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_7/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_7/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
254,Subset3_Train_6_Zeiss,/data/acharl15/gleason_grading/Subset3_Train_6_Zeiss.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_6_Zeiss/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_6_Zeiss/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
255,Subset3_Train_18_Leica,/data/acharl15/gleason_grading/Subset3_Train_18_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_18_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_18_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
256,Subset1_Train_77,/data/acharl15/gleason_grading/Subset1_Train_77.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_77/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_77/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
257,Subset3_Train_26_Leica,/data/acharl15/gleason_grading/Subset3_Train_26_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_26_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_26_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
258,Subset3_Train_16_Akoya,/data/acharl15/gleason_grading/Subset3_Train_16_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_16_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_16_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
259,Subset3_Train_7_Philips,/data/acharl15/gleason_grading/Subset3_Train_7_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_7_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_7_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
260,Subset2_Train_14,/data/acharl15/gleason_grading/Subset2_Train_14.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_14/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_14/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
